原片材质,原片序号,原片id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
NBSY-0218SD,146,25255,2296.0,1238.0,838.0,379.0
NBSY-0218SD,147,25835,1400.0,720.0,513.0,372.5
NBSY-0218SD,147,25357,1400.0,1092.5,2298.0,373.0
NBSY-0218SD,148,25783,2100.0,720.0,398.0,128.0
NBSY-0218SD,148,25669,2498.0,720.0,238.0,118.0
NBSY-0218SD,148,25634,2736.0,720.0,413.0,52.5
NBSY-0218SD,148,25749,3149.0,720.0,418.0,418.0
NBSY-0218SD,148,25422,3567.0,720.0,811.0,595.0
NBSY-0218SD,148,25368,2100.0,1315.0,751.0,482.0
NBSY-0218SD,149,25187,0.0,1080.0,2398.0,380.0
NBSY-0218SD,149,25473,0.0,1460.0,2391.0,38.0
NBSY-0218SD,149,25478,0.0,1498.0,2398.0,280.0
NBSY-0218SD,149,25495,0.0,1778.0,2438.0,38.0
NBSY-0218SD,149,25645,0.0,1816.0,492.0,58.0
NBSY-0218SD,149,25189,492.0,1816.0,379.0,379.0
NBSY-0218SD,150,25554,700.0,1080.0,2370.0,558.0
NBSY-0218SD,150,25770,700.0,1638.0,692.0,177.0
NBSY-0218SD,150,25334,1392.0,1638.0,783.0,328.0
NBSY-0218SD,150,25901,2175.0,1638.0,866.0,329.0
NBSY-0218SD,151,25875,1400.0,1080.0,2301.0,838.0
NBSY-0218SD,151,25131,1400.0,1918.0,1011.0,58.0
NBSY-0218SD,151,25456,2411.0,1918.0,344.0,300.0
NBSY-0218SD,151,25386,1400.0,2218.0,2438.0,38.0
NBSY-0218SD,152,25540,2100.0,1080.0,579.0,579.0
NBSY-0218SD,152,25402,2100.0,1659.0,2084.0,408.8
NBSY-0218SD,153,25528,0.0,1440.0,540.0,540.0
NBSY-0218SD,153,25921,540.0,1440.0,482.0,465.0
NBSY-0218SD,153,25518,1022.0,1440.0,778.0,326.0
NBSY-0218SD,153,25330,0.0,1980.0,2386.0,415.0
NBSY-0218SD,154,25410,0.0,0.0,2146.0,763.0
NBSY-0218SD,155,25439,700.0,0.0,438.0,78.0
NBSY-0218SD,155,25709,1138.0,0.0,459.5,459.5
NBSY-0218SD,155,25190,1597.5,0.0,547.0,547.0
NBSY-0218SD,155,25644,2144.5,0.0,812.0,557.0
NBSY-0218SD,155,25666,700.0,557.0,538.0,538.0
NBSY-0218SD,155,25854,1238.0,557.0,901.5,374.0
NBSY-0218SD,155,25295,2139.5,557.0,372.0,372.0
NBSY-0218SD,156,25170,1400.0,0.0,822.0,558.0
NBSY-0218SD,156,25338,2222.0,0.0,1428.0,432.0
NBSY-0218SD,157,25505,2100.0,0.0,392.0,327.0
NBSY-0218SD,157,25849,2492.0,0.0,794.0,794.0
NBSY-0218SD,157,25661,3286.0,0.0,908.0,148.0
NBSY-0218SD,157,25438,2100.0,794.0,947.0,58.0
NBSY-0218SD,157,25291,3047.0,794.0,423.0,268.0
NBSY-0218SD,158,25516,0.0,360.0,1243.0,348.0
NBSY-0218SD,158,25498,1243.0,360.0,471.0,339.0
NBSY-0218SD,158,25628,0.0,708.0,734.0,402.5
NBSY-0218SD,158,25689,734.0,708.0,1552.0,737.0
NBSY-0218SD,159,25249,700.0,360.0,448.0,78.0
NBSY-0218SD,159,25640,1148.0,360.0,1368.0,648.0
NBSY-0218SD,159,25800,2516.0,360.0,367.0,58.0
NBSY-0218SD,159,25252,700.0,1008.0,2355.0,38.0
NBSY-0218SD,160,25726,1400.0,360.0,576.0,576.0
NBSY-0218SD,160,25912,1976.0,360.0,1468.0,38.0
NBSY-0218SD,160,25874,1400.0,936.0,2398.0,380.0
NBSY-0218SD,161,25791,2100.0,360.0,772.0,297.0
NBSY-0218SD,161,25463,2872.0,360.0,792.0,329.0
NBSY-0218SD,161,25731,3664.0,360.0,761.0,38.0
NBSY-0218SD,161,25107,2100.0,689.0,930.0,471.5
NBSY-0218SD,161,25481,3030.0,689.0,671.0,376.0
NBSY-0218SD,161,25333,2100.0,1160.5,1044.0,178.0
NBSY-0218SD,161,25585,3144.0,1160.5,713.0,249.5
NBSY-0218SD,162,25270,0.0,720.0,1688.0,58.0
NBSY-0218SD,162,25840,1688.0,720.0,279.5,279.5
NBSY-0218SD,162,25105,0.0,999.5,618.0,38.0
NBSY-0218SD,162,25891,618.0,999.5,1210.0,58.0
NBSY-0218SD,162,25400,0.0,1057.5,2438.0,38.0
NBSY-0218SD,162,25204,0.0,1095.5,438.0,118.0
NBSY-0218SD,162,25824,438.0,1095.5,455.0,83.0
NBSY-0218SD,162,25635,0.0,1213.5,2301.0,574.0
NBSY-0218SD,163,25631,700.0,720.0,400.0,358.0
NBSY-0218SD,163,25862,1100.0,720.0,885.0,557.0
NBSY-0218SD,163,25513,1985.0,720.0,395.0,48.0
NBSY-0218SD,163,25600,2380.0,720.0,347.0,347.0
NBSY-0218SD,163,25934,2727.0,720.0,188.0,58.0
NBSY-0218SD,163,25674,700.0,1277.0,459.0,259.5
NBSY-0218SD,163,25759,1159.0,1277.0,801.0,361.0
NBSY-0218SD,163,25916,1960.0,1277.0,767.0,58.0
NBSY-0218SD,163,25760,2727.0,1277.0,395.0,48.0
NBSY-0218SD,164,25433,1400.0,720.0,598.0,298.0
NBSY-0218SD,164,25837,1998.0,720.0,636.5,216.5
NBSY-0218SD,164,25848,2634.5,720.0,514.5,339.0
NBSY-0218SD,164,25282,1400.0,1059.0,936.0,538.0
NBSY-0218SD,164,25430,2336.0,1059.0,562.0,427.0
NBSY-0218SD,164,25660,1400.0,1597.0,2148.0,58.0
NBSY-0218SD,165,25527,2100.0,720.0,2021.5,371.0
NBSY-0218SD,165,25546,2100.0,1091.0,900.0,287.5
NBSY-0218SD,165,25262,3000.0,1091.0,597.0,58.0
NBSY-0218SD,165,25192,2100.0,1378.5,2098.0,558.0
NBSY-0218SD,166,25347,0.0,1080.0,792.0,309.5
NBSY-0218SD,166,25130,792.0,1080.0,1220.0,38.0
NBSY-0218SD,166,25813,0.0,1389.5,2298.0,359.0
NBSY-0218SD,166,25138,0.0,1748.5,305.0,132.5
NBSY-0218SD,166,25850,305.0,1748.5,815.0,419.0
NBSY-0218SD,166,25804,1120.0,1748.5,962.0,228.0
NBSY-0218SD,167,25773,700.0,1080.0,732.0,323.5
NBSY-0218SD,167,25487,1432.0,1080.0,662.0,558.0
NBSY-0218SD,167,25097,2094.0,1080.0,444.5,128.0
NBSY-0218SD,167,25326,2538.5,1080.0,562.0,58.0
NBSY-0218SD,167,25717,700.0,1638.0,1111.0,482.0
NBSY-0218SD,167,25738,1811.0,1638.0,912.0,457.0
NBSY-0218SD,168,25775,1400.0,1080.0,779.0,451.0
NBSY-0218SD,168,25537,2179.0,1080.0,562.0,261.0
NBSY-0218SD,168,25517,2741.0,1080.0,378.0,378.0
NBSY-0218SD,168,25797,1400.0,1531.0,811.0,307.0
NBSY-0218SD,168,25153,2211.0,1531.0,473.0,212.5
NBSY-0218SD,168,25140,1400.0,1838.0,2334.0,435.0
NBSY-0218SD,169,25145,2100.0,1080.0,513.5,92.5
NBSY-0218SD,169,25506,2613.5,1080.0,946.0,482.0
NBSY-0218SD,169,25258,3559.5,1080.0,638.0,320.0
NBSY-0218SD,169,25818,2100.0,1562.0,831.0,580.0
NBSY-0218SD,169,25227,2931.0,1562.0,253.0,48.0
NBSY-0218SD,169,25768,3184.0,1562.0,1043.0,177.5
NBSY-0218SD,170,25535,0.0,1440.0,574.0,378.0
NBSY-0218SD,170,25164,574.0,1440.0,876.0,58.0
NBSY-0218SD,170,25445,0.0,1818.0,2398.0,580.0
NBSY-0218SD,171,25461,0.0,0.0,1235.0,298.0
NBSY-0218SD,171,25806,1235.0,0.0,538.0,378.0
NBSY-0218SD,171,25499,1773.0,0.0,298.0,78.0
NBSY-0218SD,171,25777,0.0,378.0,441.5,165.5
NBSY-0218SD,171,25303,441.5,378.0,1704.0,58.0
NBSY-0218SD,171,25656,0.0,543.5,327.0,327.0
NBSY-0218SD,171,25767,327.0,543.5,574.0,378.0
NBSY-0218SD,171,25665,901.0,543.5,752.0,377.0
NBSY-0218SD,171,25159,1653.0,543.5,770.0,328.0
NBSY-0218SD,172,25188,700.0,0.0,778.0,510.0
NBSY-0218SD,172,25607,1478.0,0.0,479.0,479.0
NBSY-0218SD,172,25668,1957.0,0.0,339.5,325.5
NBSY-0218SD,172,25142,700.0,510.0,2084.0,450.0
NBSY-0218SD,172,25761,2784.0,510.0,348.0,158.0
ZQB-0218S,1,30409,0.0,0.0,384.0,48.0
ZQB-0218S,1,30625,384.0,0.0,219.0,58.0
ZQB-0218S,1,30259,603.0,0.0,548.0,548.0
ZQB-0218S,1,30455,0.0,548.0,1748.0,348.0
ZQB-0218S,1,30759,0.0,896.0,1235.0,168.0
ZQB-0218S,1,30276,0.0,1064.0,1460.0,58.0
ZQB-0218S,1,30323,1460.0,1064.0,871.0,38.0
ZQB-0218S,1,30902,0.0,1122.0,1238.0,38.0
ZQB-0218S,1,30784,1238.0,1122.0,955.0,38.0
ZQB-0218S,2,30562,700.0,0.0,960.0,58.0
ZQB-0218S,2,30310,1660.0,0.0,562.0,562.0
ZQB-0218S,2,30817,2222.0,0.0,482.0,396.0
ZQB-0218S,2,30887,700.0,562.0,570.0,570.0
ZQB-0218S,2,30741,1270.0,562.0,698.0,38.0
ZQB-0218S,2,30261,1968.0,562.0,892.0,58.0
ZQB-0218S,3,30410,1400.0,0.0,928.0,83.0
ZQB-0218S,3,30314,2328.0,0.0,455.5,124.5
ZQB-0218S,3,30883,2783.5,0.0,388.0,78.0
ZQB-0218S,3,30681,1400.0,124.5,868.0,505.0
ZQB-0218S,3,30600,2268.0,124.5,404.0,338.0
ZQB-0218S,3,30763,2672.0,124.5,802.0,92.5
ZQB-0218S,3,30556,1400.0,629.5,613.0,92.5
ZQB-0218S,3,30981,2013.0,629.5,557.0,557.0
ZQB-0218S,3,30853,2570.0,629.5,864.0,58.0
ZQB-0218S,4,30285,2100.0,0.0,780.0,528.0
ZQB-0218S,4,30364,2880.0,0.0,319.0,319.0
ZQB-0218S,4,30693,3199.0,0.0,824.0,560.0
ZQB-0218S,4,30523,4023.0,0.0,338.0,118.0
ZQB-0218S,4,30248,2100.0,560.0,514.0,217.5
ZQB-0218S,4,30485,2614.0,560.0,338.0,78.0
ZQB-0218S,5,30548,0.0,360.0,2356.0,558.0
ZQB-0218S,5,30319,0.0,918.0,803.0,92.5
ZQB-0218S,5,30991,803.0,918.0,377.5,377.5
ZQB-0218S,6,31002,700.0,360.0,1771.5,397.5
ZQB-0218S,6,30519,2471.5,360.0,358.0,358.0
ZQB-0218S,6,30816,700.0,757.5,928.0,497.0
ZQB-0218S,6,30749,1628.0,757.5,593.5,395.0
ZQB-0218S,6,30982,2221.5,757.5,486.0,382.8
ZQB-0218S,7,30866,1400.0,360.0,2314.0,377.5
ZQB-0218S,7,30322,1400.0,737.5,893.0,178.0
ZQB-0218S,7,30385,2293.0,737.5,792.0,792.0
ZQB-0218S,8,30255,2100.0,360.0,926.0,562.0
ZQB-0218S,8,30507,3026.0,360.0,1366.0,58.0
ZQB-0218S,8,30892,2100.0,922.0,1780.0,378.0
ZQB-0218S,9,30338,0.0,720.0,1572.0,329.0
ZQB-0218S,9,30453,0.0,1049.0,2281.0,736.0
ZQB-0218S,10,30480,700.0,720.0,392.0,221.0
ZQB-0218S,10,30907,1092.0,720.0,1019.5,556.0
ZQB-0218S,11,30813,1400.0,720.0,1032.0,1032.0
ZQB-0218S,12,30878,2100.0,720.0,2026.0,754.0
ZQB-0218S,13,30597,0.0,1080.0,678.0,38.0
ZQB-0218S,13,30349,678.0,1080.0,500.0,92.5
ZQB-0218S,13,30733,1178.0,1080.0,671.0,347.0
ZQB-0218S,13,30434,1849.0,1080.0,561.0,560.0
ZQB-0218S,13,30389,0.0,1640.0,1056.0,555.0
ZQB-0218S,13,30391,1056.0,1640.0,472.0,364.0
ZQB-0218S,13,30256,1528.0,1640.0,560.0,560.0
ZQB-0218S,14,30904,700.0,1080.0,1162.0,557.0
ZQB-0218S,14,30234,1862.0,1080.0,410.0,58.0
ZQB-0218S,14,30281,2272.0,1080.0,509.5,489.0
ZQB-0218S,14,30564,700.0,1637.0,393.5,131.5
ZQB-0218S,14,30577,1093.5,1637.0,488.0,118.0
ZQB-0218S,14,30648,1581.5,1637.0,448.0,118.0
ZQB-0218S,14,30960,2029.5,1637.0,338.0,78.0
ZQB-0218S,14,30580,2367.5,1637.0,613.0,613.0
ZQB-0218S,15,30699,1400.0,1080.0,306.5,289.0
ZQB-0218S,15,30466,1706.5,1080.0,520.0,368.0
ZQB-0218S,15,30366,1400.0,1448.0,1873.0,368.0
ZQB-0218S,15,30570,1400.0,1816.0,871.0,58.0
ZQB-0218S,15,30269,2271.0,1816.0,397.5,148.0
ZQB-0218S,15,30258,1400.0,1964.0,2398.0,88.0
ZQB-0218S,16,30617,2100.0,1080.0,2015.5,395.0
ZQB-0218S,16,30705,2100.0,1475.0,1071.5,415.0
ZQB-0218S,16,30516,3171.5,1475.0,728.0,308.0
ZQB-0218S,17,30251,0.0,1440.0,1136.0,1136.0
ZQB-0218S,17,30895,1136.0,1440.0,931.0,931.0
ZQB-0218S,18,30535,0.0,0.0,960.0,358.0
ZQB-0218S,18,30958,960.0,0.0,961.0,58.0
ZQB-0218S,18,30499,0.0,358.0,593.5,323.0
ZQB-0218S,18,30232,593.5,358.0,495.0,410.0
ZQB-0218S,18,30808,1088.5,358.0,197.0,48.0
ZQB-0218S,18,30525,1285.5,358.0,288.0,78.0
ZQB-0218S,18,30804,1573.5,358.0,207.0,158.0
ZQB-0218S,18,30780,1780.5,358.0,308.0,308.0
ZQB-0218S,19,30823,700.0,0.0,791.0,339.0
ZQB-0218S,19,30685,1491.0,0.0,548.0,548.0
ZQB-0218S,19,30715,700.0,548.0,2383.0,580.0
ZQB-0218S,20,30369,1400.0,0.0,399.0,178.0
ZQB-0218S,20,30327,1799.0,0.0,2038.0,38.0
ZQB-0218S,20,30820,1400.0,178.0,1262.0,961.0
ZQB-0218S,20,30727,2662.0,178.0,942.0,58.0
ZQB-0218S,21,30796,2100.0,0.0,460.0,308.0
ZQB-0218S,21,30768,2560.0,0.0,447.0,201.0
ZQB-0218S,21,30268,2100.0,308.0,2378.0,560.0
ZQB-0218S,21,30657,2100.0,868.0,339.0,339.0
ZQB-0218S,22,30778,0.0,360.0,2398.0,398.0
ZQB-0218S,22,30965,0.0,758.0,490.0,490.0
ZQB-0218S,23,30502,700.0,360.0,2353.0,580.0
ZQB-0218S,23,30832,700.0,940.0,338.0,158.0
ZQB-0218S,23,30273,1038.0,940.0,858.0,380.0
ZQB-0218S,23,30805,1896.0,940.0,719.0,193.5
ZQB-0218S,23,30739,2615.0,940.0,462.0,379.0
ZQB-0218S,24,30947,1400.0,360.0,365.0,183.0
ZQB-0218S,24,30553,1765.0,360.0,752.0,597.0
ZQB-0218S,24,30944,1400.0,957.0,1555.5,385.8
ZQB-0218S,24,30919,2955.5,957.0,753.0,132.5
ZQB-0218S,25,30957,2100.0,360.0,554.0,460.0
ZQB-0218S,25,30785,2654.0,360.0,769.0,58.0
ZQB-0218S,25,30467,3423.0,360.0,258.0,92.5
ZQB-0218S,25,30949,2100.0,820.0,2158.0,398.0
ZQB-0218S,26,30874,0.0,720.0,354.0,339.0
ZQB-0218S,26,30336,354.0,720.0,369.0,288.0
ZQB-0218S,26,30995,723.0,720.0,691.0,422.5
ZQB-0218S,26,30618,1414.0,720.0,660.0,574.0
ZQB-0218S,26,30935,0.0,1294.0,495.0,395.0
ZQB-0218S,26,30939,495.0,1294.0,668.0,528.0
ZQB-0218S,26,30973,1163.0,1294.0,719.0,308.0
ZQB-0218S,27,30484,700.0,720.0,714.9,339.0
ZQB-0218S,27,30501,1414.9,720.0,579.0,579.0
ZQB-0218S,27,30650,1993.9,720.0,383.0,52.5
ZQB-0218S,27,30801,2376.9,720.0,736.0,58.0
ZQB-0218S,27,30223,700.0,1299.0,662.0,429.0
ZQB-0218S,27,30852,1362.0,1299.0,819.0,120.0
ZQB-0218S,27,30870,2181.0,1299.0,427.0,427.0
ZQB-0218S,27,30637,2608.0,1299.0,470.0,366.0
ZQB-0218S,28,30254,1400.0,720.0,710.0,555.0
ZQB-0218S,28,30514,2110.0,720.0,1663.0,58.0
ZQB-0218S,28,30508,1400.0,1275.0,1497.5,548.0
ZQB-0218S,28,30920,2897.5,1275.0,880.0,347.4
ZQB-0218S,29,30342,2100.0,720.0,661.0,342.0
ZQB-0218S,29,30774,2761.0,720.0,613.0,92.5
ZQB-0218S,29,30328,2100.0,1062.0,2134.0,395.0
ZQB-0218S,29,30632,2100.0,1457.0,402.0,58.0
ZQB-0218S,29,30518,2502.0,1457.0,288.0,118.0
ZQB-0218S,30,30418,0.0,1080.0,2034.0,430.0
ZQB-0218S,30,30731,0.0,1510.0,962.0,732.0
ZQB-0218S,30,30975,962.0,1510.0,410.0,58.0
ZQB-0218S,30,30543,1372.0,1510.0,819.0,577.0
ZQB-0218S,31,30517,700.0,1080.0,1090.0,1090.0
ZQB-0218S,31,30228,700.0,2170.0,1913.0,38.0
ZQB-0218S,31,30701,700.0,2208.0,1560.0,58.0
ZQB-0218S,31,30405,2260.0,2208.0,368.0,48.0
ZQB-0218S,32,30945,1400.0,1080.0,2232.0,545.0
ZQB-0218S,32,31011,1400.0,1625.0,402.0,278.0
ZQB-0218S,32,30776,1802.0,1625.0,488.0,118.0
ZQB-0218S,32,30356,2290.0,1625.0,547.0,58.0
ZQB-0218S,32,30470,2837.0,1625.0,823.0,248.0
ZQB-0218S,33,30756,2100.0,1080.0,960.0,358.0
ZQB-0218S,33,30330,3060.0,1080.0,706.0,589.0
ZQB-0218S,33,30854,3766.0,1080.0,610.0,377.0
ZQB-0218S,33,30771,2100.0,1669.0,387.0,172.5
ZQB-0218S,33,30515,2487.0,1669.0,1780.0,378.0
ZQB-0218S,34,30439,0.0,1440.0,949.0,949.0
ZQB-0218S,34,30216,949.0,1440.0,387.0,58.0
ZQB-0218S,34,30777,1336.0,1440.0,540.0,368.0
ZQB-0218S,34,30798,1876.0,1440.0,438.0,118.0
ZQB-0218S,35,31008,0.0,0.0,2098.0,478.0
ZQB-0218S,35,30877,0.0,478.0,644.5,468.0
ZQB-0218S,35,30379,644.5,478.0,283.0,38.0
ZQB-0218S,35,30620,927.5,478.0,362.0,259.0
ZQB-0218S,35,30980,1289.5,478.0,862.0,58.0
ZQB-0218S,36,30974,700.0,0.0,942.0,58.0
ZQB-0218S,36,30910,1642.0,0.0,556.0,556.0
ZQB-0218S,36,30490,700.0,556.0,1941.0,399.0
ZQB-0218S,37,30331,1400.0,0.0,948.0,539.0
ZQB-0218S,37,31014,2348.0,0.0,588.0,231.5
ZQB-0218S,37,30717,2936.0,0.0,388.0,158.0
ZQB-0218S,37,30847,3324.0,0.0,486.0,422.5
ZQB-0218S,37,30451,1400.0,539.0,489.0,489.0
ZQB-0218S,37,30462,1889.0,539.0,435.0,310.0
ZQB-0218S,37,30992,2324.0,539.0,475.0,462.5
ZQB-0218S,37,30476,2799.0,539.0,315.0,48.0
ZQB-0218S,38,30445,2100.0,0.0,942.0,942.0
ZQB-0218S,38,30624,3042.0,0.0,834.0,258.0
ZQB-0218S,38,30950,3876.0,0.0,460.0,460.0
ZQB-0218S,39,30477,0.0,360.0,1194.5,420.0
ZQB-0218S,39,30460,1194.5,360.0,444.5,414.5
ZQB-0218S,39,30531,1639.0,360.0,667.0,439.0
ZQB-0218S,39,30483,0.0,799.0,412.0,377.0
ZQB-0218S,39,30673,412.0,799.0,438.0,238.0
ZQB-0218S,39,30953,850.0,799.0,744.0,58.0
ZQB-0218S,39,30639,0.0,1176.0,1964.0,395.0
ZQB-0218S,40,30381,700.0,360.0,488.0,118.0
ZQB-0218S,40,30506,1188.0,360.0,454.0,359.0
ZQB-0218S,40,30401,1642.0,360.0,769.0,292.0
ZQB-0218S,40,30213,700.0,719.0,761.0,577.0
ZQB-0218S,41,30456,1400.0,360.0,2232.0,543.0
ZQB-0218S,41,30479,1400.0,903.0,661.0,338.0
ZQB-0218S,41,30396,2061.0,903.0,1432.0,427.0
ZQB-0218S,42,30221,2100.0,360.0,2303.0,578.0
ZQB-0218S,42,30461,2100.0,938.0,280.0,280.0
ZQB-0218S,42,30972,2380.0,938.0,928.0,83.0
ZQB-0218S,42,30420,3308.0,938.0,670.0,38.0
ZQB-0218S,42,30956,3978.0,938.0,338.0,158.0
ZQB-0218S,43,30757,0.0,720.0,470.0,366.0
ZQB-0218S,43,30775,470.0,720.0,447.0,151.0
ZQB-0218S,43,30722,917.0,720.0,604.0,38.0
ZQB-0218S,43,30230,1521.0,720.0,519.0,478.0
ZQB-0218S,43,30605,0.0,1198.0,1032.0,58.0
ZQB-0218S,43,30952,1032.0,1198.0,338.0,198.0
ZQB-0218S,43,30215,0.0,1396.0,2034.0,410.0
ZQB-0218S,44,30503,700.0,720.0,595.0,527.0
ZQB-0218S,44,30449,1295.0,720.0,222.0,129.0
ZQB-0218S,44,30615,1517.0,720.0,438.0,38.0
ZQB-0218S,44,30567,1955.0,720.0,377.0,377.0
ZQB-0218S,44,30638,2332.0,720.0,748.0,576.0
ZQB-0218S,44,30821,700.0,1296.0,405.0,289.0
ZQB-0218S,44,30679,1105.0,1296.0,443.0,176.0
ZQB-0218S,44,30634,1548.0,1296.0,734.0,417.0
ZQB-0218S,44,30872,2282.0,1296.0,373.5,373.5
ZQB-0218S,45,30607,1400.0,720.0,963.0,330.0
ZQB-0218S,45,30809,2363.0,720.0,354.0,339.0
ZQB-0218S,45,30399,2717.0,720.0,762.0,577.0
ZQB-0218S,45,30321,1400.0,1297.0,374.0,48.0
ZQB-0218S,45,30526,1400.0,1345.0,2148.0,330.0
ZQB-0218S,46,30493,2100.0,720.0,709.0,92.5
ZQB-0218S,46,30621,2809.0,720.0,906.5,810.0
ZQB-0218S,46,30306,2100.0,1530.0,2015.5,395.0
ZQB-0218S,47,30873,0.0,1080.0,595.0,58.0
ZQB-0218S,47,30547,595.0,1080.0,353.0,92.5
ZQB-0218S,47,30706,948.0,1080.0,579.0,579.0
ZQB-0218S,47,30282,1527.0,1080.0,819.0,58.0
ZQB-0218S,47,30583,0.0,1659.0,915.0,398.5
ZQB-0218S,47,30708,915.0,1659.0,728.0,329.0
ZQB-0218S,47,30270,1643.0,1659.0,585.0,547.0
ZQB-0218S,48,31003,700.0,1080.0,2398.0,320.0
ZQB-0218S,48,30309,700.0,1400.0,627.0,550.0
ZQB-0218S,48,30938,1327.0,1400.0,537.0,179.0
ZQB-0218S,49,30655,1400.0,1080.0,1862.0,364.0
ZQB-0218S,49,30696,1400.0,1444.0,601.5,455.0
ZQB-0218S,49,30659,2001.5,1444.0,552.0,403.0
ZQB-0218S,49,30783,2553.5,1444.0,753.0,578.0
ZQB-0218S,49,30544,3306.5,1444.0,410.0,387.0
ZQB-0218S,50,30931,2100.0,1080.0,766.0,53.0
ZQB-0218S,50,30602,2866.0,1080.0,562.0,58.0
ZQB-0218S,50,30313,3428.0,1080.0,495.0,381.0
ZQB-0218S,50,30421,2100.0,1461.0,2098.0,578.0
ZQB-0218S,51,30647,0.0,1440.0,1176.0,38.0
ZQB-0218S,51,30860,1176.0,1440.0,762.0,310.0
ZQB-0218S,51,30450,0.0,1750.0,1428.0,498.0
ZQB-0218S,51,30298,1428.0,1750.0,378.0,378.0
ZQB-0218S,51,30611,1806.0,1750.0,354.0,339.0
ZQB-0218S,51,30856,0.0,2248.0,1888.0,199.0
ZQB-0218S,52,30865,0.0,0.0,2048.0,528.0
ZQB-0218S,52,30233,0.0,528.0,2123.0,580.0
ZQB-0218S,53,30690,700.0,0.0,819.0,58.0
ZQB-0218S,53,30767,1519.0,0.0,711.0,439.0
ZQB-0218S,53,30537,2230.0,0.0,527.0,527.0
ZQB-0218S,54,30538,1400.0,0.0,2001.0,942.0
ZQB-0218S,55,30235,2100.0,0.0,1647.0,579.0
ZQB-0218S,55,30915,3747.0,0.0,488.0,118.0
ZQB-0218S,55,30220,2100.0,579.0,460.0,460.0
ZQB-0218S,55,30885,2560.0,579.0,902.0,242.0
ZQB-0218S,55,30744,3462.0,579.0,823.0,558.0
ZQB-0218S,56,30347,0.0,360.0,2008.0,550.0
ZQB-0218S,57,30589,700.0,360.0,812.0,812.0
ZQB-0218S,57,30654,1512.0,360.0,778.0,778.0
ZQB-0218S,57,30407,700.0,1172.0,2334.0,345.0
ZQB-0218S,58,30509,1400.0,360.0,543.0,428.0
ZQB-0218S,58,31001,1943.0,360.0,509.5,489.0
ZQB-0218S,58,30875,2452.5,360.0,736.0,439.0
ZQB-0218S,58,30614,3188.5,360.0,388.0,118.0
ZQB-0218S,58,30229,1400.0,849.0,562.0,329.0
ZQB-0218S,58,30997,1962.0,849.0,538.0,538.0
ZQB-0218S,59,30478,2100.0,360.0,2094.0,378.0
ZQB-0218S,59,30855,2100.0,738.0,2398.0,578.0
ZQB-0218S,60,30343,0.0,720.0,482.0,58.0
ZQB-0218S,60,30815,482.0,720.0,1760.0,327.0
ZQB-0218S,60,30561,0.0,1047.0,998.0,360.0
ZQB-0218S,61,30549,700.0,720.0,1647.0,579.0
ZQB-0218S,61,30491,2347.0,720.0,338.0,158.0
ZQB-0218S,62,30367,1400.0,720.0,1808.0,685.0
ZQB-0218S,63,30840,2100.0,720.0,766.0,766.0
ZQB-0218S,63,30308,2866.0,720.0,819.0,458.0
ZQB-0218S,63,30289,3685.0,720.0,651.0,193.0
ZQB-0218S,64,30435,0.0,1080.0,736.0,557.0
ZQB-0218S,64,30725,736.0,1080.0,357.5,357.5
ZQB-0218S,64,30494,0.0,1637.0,1578.0,389.0
ZQB-0218S,64,30779,1578.0,1637.0,662.0,429.0
ZQB-0218S,64,30454,0.0,2066.0,662.0,58.0
ZQB-0218S,64,30291,662.0,2066.0,807.0,218.0
ZQB-0218S,64,30588,1469.0,2066.0,438.0,158.0
ZQB-0218S,64,30371,1907.0,2066.0,338.0,198.0
ZQB-0218S,65,30831,700.0,1080.0,564.0,58.0
ZQB-0218S,65,30595,1264.0,1080.0,593.5,323.0
ZQB-0218S,65,31017,1857.5,1080.0,375.0,375.0
ZQB-0218S,65,31009,2232.5,1080.0,670.0,538.5
ZQB-0218S,65,30730,700.0,1618.5,362.0,326.0
ZQB-0218S,65,31016,1062.0,1618.5,980.0,328.0
ZQB-0218S,65,30686,2042.0,1618.5,397.5,148.0
ZQB-0218S,65,30623,2439.5,1618.5,644.0,168.5
ZQB-0218S,66,30412,1400.0,1080.0,2129.0,412.0
ZQB-0218S,66,30326,1400.0,1492.0,766.0,569.0
ZQB-0218S,66,30563,1400.0,2061.0,2398.0,58.0
ZQB-0218S,67,30710,2100.0,1080.0,445.0,195.0
ZQB-0218S,67,30359,2545.0,1080.0,679.0,38.0
ZQB-0218S,67,30542,3224.0,1080.0,1037.5,812.0
ZQB-0218S,68,30986,0.0,1440.0,438.0,379.0
ZQB-0218S,68,30677,438.0,1440.0,614.0,489.0
ZQB-0218S,68,30641,1052.0,1440.0,238.0,118.0
ZQB-0218S,68,30882,0.0,1929.0,2306.0,720.0
ZQB-0218S,69,30707,0.0,0.0,608.0,386.5
ZQB-0218S,69,30242,608.0,0.0,648.0,598.0
ZQB-0218S,69,30348,1256.0,0.0,280.0,280.0
ZQB-0218S,69,30402,1536.0,0.0,299.0,92.5
ZQB-0218S,69,30550,0.0,598.0,2353.0,580.0
ZQB-0218S,70,30475,700.0,0.0,832.0,832.0
ZQB-0218S,70,30279,1532.0,0.0,1273.0,428.0
ZQB-0218S,71,30745,1400.0,0.0,402.0,278.0
ZQB-0218S,71,30911,1802.0,0.0,762.0,558.0
